t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1439799147,0,0.000000,0.000000,0.000000,0.000000,events/second
1439799148,43,21.590382,0.000000,0.000000,0.000000,events/second
1439799149,97,32.457745,0.000000,0.000000,0.000000,events/second
1439799150,146,36.535791,0.000000,0.000000,0.000000,events/second
1439799151,212,42.509314,0.000000,0.000000,0.000000,events/second
1439799152,355,59.267218,43.400000,43.400000,43.400000,events/second
1439799153,404,57.806138,43.400000,43.400000,43.400000,events/second
1439799154,658,79.968187,43.400000,43.400000,43.400000,events/second
1439799155,780,86.780222,43.400000,43.400000,43.400000,events/second
1439799156,918,91.924716,43.400000,43.400000,43.400000,events/second
1439799157,1032,90.962135,51.203665,45.013186,43.940719,events/second
1439799158,1240,103.449808,51.203665,45.013186,43.940719,events/second
1439799159,1286,96.140377,51.203665,45.013186,43.940719,events/second
1439799160,1503,107.459252,51.203665,45.013186,43.940719,events/second
1439799161,1684,112.372985,51.203665,45.013186,43.940719,events/second
1439799163,1755,104.625721,59.582717,46.847637,44.561544,events/second
1439799163,1902,111.972257,59.582717,46.847637,44.561544,events/second
1439799164,2422,134.660072,59.582717,46.847637,44.561544,events/second
1439799166,2452,122.731222,59.582717,46.847637,44.561544,events/second
1439799166,2467,123.364485,59.582717,46.847637,44.561544,events/second
1439799167,2763,131.642737,67.083933,48.608792,45.164526,events/second
1439799168,2958,134.542171,67.083933,48.608792,45.164526,events/second
1439799169,3072,133.651280,67.083933,48.608792,45.164526,events/second
1439799172,3170,121.224262,72.929971,50.122662,45.691037,events/second
1439799172,3170,121.172171,72.929971,50.122662,45.691037,events/second
1439799172,3200,122.254945,72.929971,50.122662,45.691037,events/second
1439799173,3491,129.357572,72.929971,50.122662,45.691037,events/second
1439799174,3858,137.856406,72.929971,50.122662,45.691037,events/second
1439799177,3884,125.628534,78.500479,51.651178,46.227927,events/second
1439799177,3905,126.239619,78.500479,51.651178,46.227927,events/second
1439799177,4007,129.305004,78.500479,51.651178,46.227927,events/second
1439799178,4395,137.405034,78.500479,51.651178,46.227927,events/second
1439799179,4520,137.025069,78.500479,51.651178,46.227927,events/second
