t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1439799148,3,7.000000,3.333333,1.000000,3.214550,2.000000,7.000000,7.000000,7.000000,7.000000,7.000000,2.948914,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799149,9,7.000000,2.666667,0.000000,2.645751,2.000000,5.000000,7.000000,7.000000,7.000000,7.000000,4.489039,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799150,19,7.000000,1.578947,0.000000,2.168353,1.000000,2.000000,7.000000,7.000000,7.000000,7.000000,6.329653,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799151,32,7.000000,1.000000,0.000000,1.813925,0.000000,1.000000,7.000000,7.000000,7.000000,7.000000,7.995787,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799152,49,7.000000,0.673469,0.000000,1.532805,0.000000,1.000000,5.000000,7.000000,7.000000,7.000000,9.796797,9.800000,9.800000,9.800000,calls/second,milliseconds
1439799153,62,7.000000,0.596774,0.000000,1.396244,0.000000,1.000000,3.000000,7.000000,7.000000,7.000000,10.329403,9.800000,9.800000,9.800000,calls/second,milliseconds
1439799154,93,7.000000,0.451613,0.000000,1.175068,0.000000,0.000000,2.300000,7.000000,7.000000,7.000000,13.280810,9.800000,9.800000,9.800000,calls/second,milliseconds
1439799155,113,7.000000,0.380531,0.000000,1.080002,0.000000,0.000000,2.000000,5.880000,7.000000,7.000000,14.120376,9.800000,9.800000,9.800000,calls/second,milliseconds
1439799156,150,7.000000,0.286667,0.000000,0.950709,0.000000,0.000000,2.000000,3.000000,7.000000,7.000000,16.661803,9.800000,9.800000,9.800000,calls/second,milliseconds
1439799157,154,7.000000,0.279221,0.000000,0.939314,0.000000,0.000000,2.000000,3.000000,7.000000,7.000000,14.694815,10.695503,9.985120,9.862050,calls/second,milliseconds
1439799158,195,7.000000,0.225641,0.000000,0.843629,0.000000,0.000000,1.000000,3.000000,7.000000,7.000000,17.722124,10.695503,9.985120,9.862050,calls/second,milliseconds
1439799159,218,7.000000,0.206422,0.000000,0.802390,0.000000,0.000000,1.000000,2.620000,6.240000,7.000000,17.419011,10.695503,9.985120,9.862050,calls/second,milliseconds
1439799160,283,7.000000,0.166078,0.000000,0.712588,0.000000,0.000000,1.000000,2.000000,3.640000,7.000000,21.766535,10.695503,9.985120,9.862050,calls/second,milliseconds
1439799161,337,7.000000,0.142433,0.000000,0.657292,0.000000,0.000000,1.000000,2.000000,3.000000,7.000000,24.068855,10.695503,9.985120,9.862050,calls/second,milliseconds
1439799163,338,7.000000,0.142012,0.000000,0.656362,0.000000,0.000000,1.000000,2.000000,3.000000,7.000000,21.241828,12.782703,10.428331,10.011290,calls/second,milliseconds
1439799163,339,7.000000,0.141593,0.000000,0.655436,0.000000,0.000000,1.000000,2.000000,3.000000,7.000000,21.184716,12.782703,10.428331,10.011290,calls/second,milliseconds
1439799164,418,7.000000,0.119617,0.000000,0.595787,0.000000,0.000000,1.000000,1.620000,2.810000,7.000000,24.585873,12.782703,10.428331,10.011290,calls/second,milliseconds
1439799166,427,7.000000,0.117096,0.000000,0.589711,0.000000,0.000000,1.000000,1.440000,2.720000,7.000000,22.334373,12.782703,10.428331,10.011290,calls/second,milliseconds
1439799166,429,7.000000,0.116550,0.000000,0.588385,0.000000,0.000000,1.000000,1.400000,2.700000,7.000000,22.416692,12.782703,10.428331,10.011290,calls/second,milliseconds
1439799167,526,7.000000,0.100760,0.000000,0.537471,0.000000,0.000000,1.000000,1.000000,2.000000,7.000000,26.297142,14.766984,10.877439,10.164136,calls/second,milliseconds
1439799168,554,7.000000,0.095668,0.000000,0.524154,0.000000,0.000000,1.000000,1.000000,2.000000,7.000000,26.377868,14.766984,10.877439,10.164136,calls/second,milliseconds
1439799169,570,7.000000,0.092982,0.000000,0.516974,0.000000,0.000000,1.000000,1.000000,2.000000,7.000000,25.904660,14.766984,10.877439,10.164136,calls/second,milliseconds
1439799172,581,7.000000,0.091222,0.000000,0.512205,0.000000,0.000000,1.000000,1.000000,2.000000,7.000000,22.977001,14.465793,10.879465,10.168767,calls/second,milliseconds
1439799172,583,7.000000,0.090909,0.000000,0.511352,0.000000,0.000000,1.000000,1.000000,2.000000,7.000000,23.045341,14.465793,10.879465,10.168767,calls/second,milliseconds
1439799172,584,7.000000,0.090753,0.000000,0.510927,0.000000,0.000000,1.000000,1.000000,2.000000,7.000000,23.073097,14.465793,10.879465,10.168767,calls/second,milliseconds
1439799173,633,7.000000,0.085308,0.000000,0.492657,0.000000,0.000000,1.000000,1.000000,2.000000,7.000000,24.344534,14.465793,10.879465,10.168767,calls/second,milliseconds
1439799174,687,7.000000,0.078603,0.000000,0.473427,0.000000,0.000000,0.600000,1.000000,2.000000,7.000000,25.441809,14.465793,10.879465,10.168767,calls/second,milliseconds
1439799177,703,7.000000,0.076814,0.000000,0.468148,0.000000,0.000000,0.000000,1.000000,2.000000,7.000000,23.390997,15.244097,11.099634,10.246502,calls/second,milliseconds
1439799177,703,7.000000,0.076814,0.000000,0.468148,0.000000,0.000000,0.000000,1.000000,2.000000,7.000000,23.376641,15.244097,11.099634,10.246502,calls/second,milliseconds
1439799177,704,7.000000,0.076705,0.000000,0.467824,0.000000,0.000000,0.000000,1.000000,2.000000,7.000000,23.402282,15.244097,11.099634,10.246502,calls/second,milliseconds
1439799178,775,7.000000,0.072258,0.000000,0.448877,0.000000,0.000000,0.000000,1.000000,2.000000,7.000000,24.999132,15.244097,11.099634,10.246502,calls/second,milliseconds
