t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1439799147,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799148,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.005650,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799149,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.675100,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799150,8,1.000000,0.125000,0.000000,0.353553,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,2.005095,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799151,11,1.000000,0.090909,0.000000,0.301511,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,2.208131,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799152,18,2.000000,0.166667,0.000000,0.514496,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,3.007606,2.200000,2.200000,2.200000,calls/second,milliseconds
1439799153,20,2.000000,0.200000,0.000000,0.523148,0.000000,0.000000,1.950000,2.000000,2.000000,2.000000,2.863508,2.200000,2.200000,2.200000,calls/second,milliseconds
1439799154,33,2.000000,0.212121,0.000000,0.484612,0.000000,0.000000,1.300000,2.000000,2.000000,2.000000,4.012734,2.200000,2.200000,2.200000,calls/second,milliseconds
1439799155,39,2.000000,0.179487,0.000000,0.451419,0.000000,0.000000,1.000000,2.000000,2.000000,2.000000,4.340857,2.200000,2.200000,2.200000,calls/second,milliseconds
1439799156,46,2.000000,0.152174,0.000000,0.419915,0.000000,0.000000,1.000000,2.000000,2.000000,2.000000,4.608812,2.200000,2.200000,2.200000,calls/second,milliseconds
1439799157,51,2.000000,0.137255,0.000000,0.400979,0.000000,0.000000,1.000000,1.960000,2.000000,2.000000,4.496912,2.583787,2.279337,2.226593,calls/second,milliseconds
1439799158,62,2.000000,0.112903,0.000000,0.366858,0.000000,0.000000,1.000000,1.740000,2.000000,2.000000,5.174962,2.583787,2.279337,2.226593,calls/second,milliseconds
1439799159,64,2.000000,0.109375,0.000000,0.361531,0.000000,0.000000,1.000000,1.700000,2.000000,2.000000,4.785676,2.583787,2.279337,2.226593,calls/second,milliseconds
1439799160,75,2.000000,0.106667,0.000000,0.351573,0.000000,0.000000,1.000000,1.480000,2.000000,2.000000,5.364404,2.583787,2.279337,2.226593,calls/second,milliseconds
1439799161,84,2.000000,0.095238,0.000000,0.333620,0.000000,0.000000,1.000000,1.300000,2.000000,2.000000,5.607462,2.583787,2.279337,2.226593,calls/second,milliseconds
1439799163,88,2.000000,0.090909,0.000000,0.326471,0.000000,0.000000,1.000000,1.220000,2.000000,2.000000,5.247111,3.016843,2.373891,2.258578,calls/second,milliseconds
1439799163,95,2.000000,0.084211,0.000000,0.314986,0.000000,0.000000,1.000000,1.080000,2.000000,2.000000,5.594375,3.016843,2.373891,2.258578,calls/second,milliseconds
1439799164,121,2.000000,0.074380,0.000000,0.293408,0.000000,0.000000,1.000000,1.000000,1.780000,2.000000,6.729182,3.016843,2.373891,2.258578,calls/second,milliseconds
1439799166,123,2.000000,0.073171,0.000000,0.291146,0.000000,0.000000,1.000000,1.000000,1.760000,2.000000,6.157314,3.016843,2.373891,2.258578,calls/second,milliseconds
1439799166,124,2.000000,0.072581,0.000000,0.290035,0.000000,0.000000,1.000000,1.000000,1.750000,2.000000,6.201488,3.016843,2.373891,2.258578,calls/second,milliseconds
1439799167,138,2.000000,0.065217,0.000000,0.275695,0.000000,0.000000,1.000000,1.000000,1.610000,2.000000,6.576235,3.383292,2.460271,2.288171,calls/second,milliseconds
1439799168,148,2.000000,0.060811,0.000000,0.266659,0.000000,0.000000,1.000000,1.000000,1.510000,2.000000,6.733171,3.383292,2.460271,2.288171,calls/second,milliseconds
1439799169,154,2.000000,0.058442,0.000000,0.261644,0.000000,0.000000,1.000000,1.000000,1.450000,2.000000,6.701527,3.383292,2.460271,2.288171,calls/second,milliseconds
1439799172,158,2.000000,0.056962,0.000000,0.258454,0.000000,0.000000,1.000000,1.000000,1.410000,2.000000,6.043057,3.656477,2.532001,2.313167,calls/second,milliseconds
1439799172,158,2.000000,0.056962,0.000000,0.258454,0.000000,0.000000,1.000000,1.000000,1.410000,2.000000,6.040345,3.656477,2.532001,2.313167,calls/second,milliseconds
1439799172,160,2.000000,0.056250,0.000000,0.256902,0.000000,0.000000,0.950000,1.000000,1.390000,2.000000,6.113789,3.656477,2.532001,2.313167,calls/second,milliseconds
1439799173,174,2.000000,0.051724,0.000000,0.246765,0.000000,0.000000,0.250000,1.000000,1.250000,2.000000,6.448701,3.656477,2.532001,2.313167,calls/second,milliseconds
1439799174,193,2.000000,0.046632,0.000000,0.234746,0.000000,0.000000,0.000000,1.000000,1.060000,2.000000,6.897346,3.656477,2.532001,2.313167,calls/second,milliseconds
1439799177,195,2.000000,0.046154,0.000000,0.233581,0.000000,0.000000,0.000000,1.000000,1.040000,2.000000,6.307841,3.939802,2.609156,2.340241,calls/second,milliseconds
1439799177,195,2.000000,0.046154,0.000000,0.233581,0.000000,0.000000,0.000000,1.000000,1.040000,2.000000,6.304360,3.939802,2.609156,2.340241,calls/second,milliseconds
1439799177,200,2.000000,0.045000,0.000000,0.230741,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.455022,3.939802,2.609156,2.340241,calls/second,milliseconds
1439799178,220,2.000000,0.040909,0.000000,0.220334,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.879295,3.939802,2.609156,2.340241,calls/second,milliseconds
1439799179,226,2.000000,0.039823,0.000000,0.217476,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.852061,3.939802,2.609156,2.340241,calls/second,milliseconds
1439799184,230,2.000000,0.039130,0.000000,0.215632,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.108578,4.200473,2.685036,2.367164,calls/second,milliseconds
1439799184,230,2.000000,0.039130,0.000000,0.215632,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.105797,4.200473,2.685036,2.367164,calls/second,milliseconds
1439799184,230,2.000000,0.039130,0.000000,0.215632,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.103628,4.200473,2.685036,2.367164,calls/second,milliseconds
1439799184,230,2.000000,0.039130,0.000000,0.215632,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.101917,4.200473,2.685036,2.367164,calls/second,milliseconds
1439799184,236,2.000000,0.038136,0.000000,0.212951,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.213698,4.200473,2.685036,2.367164,calls/second,milliseconds
1439799185,248,2.000000,0.040323,0.000000,0.216681,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.361373,4.200473,2.685036,2.367164,calls/second,milliseconds
1439799186,259,2.000000,0.038610,0.000000,0.212168,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.478008,4.200473,2.685036,2.367164,calls/second,milliseconds
1439799187,273,2.000000,0.036630,0.000000,0.206811,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.661288,4.344355,2.739827,2.387291,calls/second,milliseconds
1439799189,275,2.000000,0.036364,0.000000,0.206079,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.422596,4.344355,2.739827,2.387291,calls/second,milliseconds
1439799189,279,2.000000,0.035842,0.000000,0.204637,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.491425,4.344355,2.739827,2.387291,calls/second,milliseconds
1439799190,297,2.000000,0.033670,0.000000,0.198502,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.752938,4.344355,2.739827,2.387291,calls/second,milliseconds
1439799194,308,2.000000,0.032468,0.000000,0.195014,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.440312,4.764573,2.853216,2.427250,calls/second,milliseconds
1439799194,308,2.000000,0.032468,0.000000,0.195014,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.438539,4.764573,2.853216,2.427250,calls/second,milliseconds
1439799194,308,2.000000,0.032468,0.000000,0.195014,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.437460,4.764573,2.853216,2.427250,calls/second,milliseconds
1439799194,308,2.000000,0.032468,0.000000,0.195014,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.419732,4.764573,2.853216,2.427250,calls/second,milliseconds
1439799195,321,2.000000,0.031153,0.000000,0.191119,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.553672,4.764573,2.853216,2.427250,calls/second,milliseconds
1439799196,345,2.000000,0.028986,0.000000,0.184502,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.902098,4.764573,2.853216,2.427250,calls/second,milliseconds
1439799200,349,2.000000,0.028653,0.000000,0.183465,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.506359,4.975290,2.928368,2.454800,calls/second,milliseconds
1439799200,351,2.000000,0.028490,0.000000,0.182953,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.541844,4.975290,2.928368,2.454800,calls/second,milliseconds
1439799200,351,2.000000,0.028490,0.000000,0.182953,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.540353,4.975290,2.928368,2.454800,calls/second,milliseconds
1439799200,354,2.000000,0.028249,0.000000,0.182192,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.557756,4.975290,2.928368,2.454800,calls/second,milliseconds
1439799201,375,2.000000,0.029333,0.000000,0.184110,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.820472,4.975290,2.928368,2.454800,calls/second,milliseconds
1439799202,389,2.000000,0.030848,0.000000,0.187426,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.948563,5.057221,2.979137,2.474441,calls/second,milliseconds
1439799208,393,2.000000,0.030534,0.000000,0.186493,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.379713,4.940708,2.989399,2.480677,calls/second,milliseconds
1439799208,393,2.000000,0.030534,0.000000,0.186493,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.377553,4.940708,2.989399,2.480677,calls/second,milliseconds
1439799208,393,2.000000,0.030534,0.000000,0.186493,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.375458,4.940708,2.989399,2.480677,calls/second,milliseconds
1439799208,393,2.000000,0.030534,0.000000,0.186493,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.373502,4.940708,2.989399,2.480677,calls/second,milliseconds
1439799208,393,2.000000,0.030534,0.000000,0.186493,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,6.371566,4.940708,2.989399,2.480677,calls/second,milliseconds
