t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1439306719,901413,451971.315965,0.000000,0.000000,0.000000,events/second
1439306721,2230921,558593.962648,0.000000,0.000000,0.000000,events/second
1439306723,3678190,613702.982541,591030.200000,591030.200000,591030.200000,events/second
1439306725,5122803,640828.282384,591030.200000,591030.200000,591030.200000,events/second
1439306727,6509105,651327.728254,591030.200000,591030.200000,591030.200000,events/second
1439306729,7952968,663123.002904,600646.378297,593018.071720,591696.508540,events/second
1439306731,9389532,670977.449545,600646.378297,593018.071720,591696.508540,events/second
1439306733,10833777,677388.829430,610197.970207,595118.676857,592407.925505,events/second
1439306735,12268972,681835.484092,610197.970207,595118.676857,592407.925505,events/second
1439306737,13708422,685638.881243,610197.970207,595118.676857,592407.925505,events/second
1439306739,15140941,688435.137750,618959.953386,597179.206796,593113.606102,events/second
1439306741,16588081,691346.700407,618959.953386,597179.206796,593113.606102,events/second
1439306743,18038911,693978.268853,627113.284011,599224.680388,593821.746080,events/second
1439306745,19489674,696206.803332,627113.284011,599224.680388,593821.746080,events/second
1439306747,20934203,697953.182134,627113.284011,599224.680388,593821.746080,events/second
1439306749,22380947,699550.789087,634874.533983,601290.056438,594543.966133,events/second
1439306751,23827286,700927.900242,634874.533983,601290.056438,594543.966133,events/second
1439306753,25275215,702215.318233,641969.510067,603311.843802,595259.017118,events/second
1439306755,26713774,703102.249669,641969.510067,603311.843802,595259.017118,events/second
1439346097,823076,412433.966650,0.000000,0.000000,0.000000,events/second
1439346099,2125402,532023.160506,0.000000,0.000000,0.000000,events/second
1439346101,3614718,602998.734395,574963.200000,574963.200000,574963.200000,events/second
1439346103,5159178,645365.599802,574963.200000,574963.200000,574963.200000,events/second
1439346105,6669862,667337.646397,574963.200000,574963.200000,574963.200000,events/second
1439346107,8194196,683171.224233,589707.217827,578011.106890,575984.818432,events/second
1439346109,9707310,693628.333333,589707.217827,578011.106890,575984.818432,events/second
1439346111,11233274,702316.880108,603271.361637,581008.428050,577000.707137,events/second
1439346113,12749362,708526.878084,603271.361637,581008.428050,577000.707137,events/second
1439346115,14254682,712919.252901,603271.361637,581008.428050,577000.707137,events/second
1439346117,15719639,714710.639789,615615.291761,583928.158906,578001.566026,events/second
1439346119,17230629,718092.073726,615615.291761,583928.158906,578001.566026,events/second
1439346121,18748053,721227.325794,626067.366384,586612.570687,578934.179889,events/second
1439346123,20226220,722513.660308,626067.366384,586612.570687,578934.179889,events/second
1439346125,21729506,724441.336645,626067.366384,586612.570687,578934.179889,events/second
1439346127,23243993,726500.807469,635869.572034,589291.028691,579874.503350,events/second
1439346139,901755,452104.688024,0.000000,0.000000,0.000000,events/second
1439346141,2264761,567059.485914,0.000000,0.000000,0.000000,events/second
1439346143,3694987,616501.005496,595179.800000,595179.800000,595179.800000,events/second
1439346145,5167347,646396.247022,595179.800000,595179.800000,595179.800000,events/second
1439346147,6634844,663905.221769,595179.800000,595179.800000,595179.800000,events/second
1439346149,8118459,676917.529938,606122.713307,597441.936498,595938.038498,events/second
1439346151,9589151,685239.038115,606122.713307,597441.936498,595938.038498,events/second
1439346153,11045695,690637.617244,616487.090921,599727.957796,596712.614692,events/second
1439346155,12500118,694678.172209,616487.090921,599727.957796,596712.614692,events/second
1439346157,13922729,696355.469604,616487.090921,599727.957796,596712.614692,events/second
1439346170,859374,430311.871885,0.000000,0.000000,0.000000,events/second
1439346172,2289878,573125.149675,0.000000,0.000000,0.000000,events/second
1439346174,3775059,629695.695443,608751.800000,608751.800000,608751.800000,events/second
1439346176,5252761,656951.465083,608751.800000,608751.800000,608751.800000,events/second
1439346178,6744686,674790.546003,608751.800000,608751.800000,608751.800000,events/second
1439346180,8226423,685715.472388,619291.945041,610930.675600,609482.130537,events/second
1439346182,9709836,693785.420393,619291.945041,610930.675600,609482.130537,events/second
1439346184,11195386,699927.468720,628962.833344,613068.056688,610206.577817,events/second
1439346186,12651711,703041.813847,628962.833344,613068.056688,610206.577817,events/second
1439346196,828030,413955.633588,0.000000,0.000000,0.000000,events/second
1439346198,2253901,563337.133697,0.000000,0.000000,0.000000,events/second
1439346200,3762277,626990.144157,600373.800000,600373.800000,600373.800000,events/second
1439346202,5271218,658888.795903,600373.800000,600373.800000,600373.800000,events/second
1439346204,6762310,676156.527540,612498.137037,602880.162297,601213.899784,events/second
