t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1439799148,2,2.000000,1.500000,1.000000,0.707107,1.500000,2.000000,2.000000,2.000000,2.000000,2.000000,1.946164,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799149,6,3.000000,1.500000,0.000000,1.048809,1.500000,2.250000,3.000000,3.000000,3.000000,3.000000,2.993663,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799150,18,3.000000,0.777778,0.000000,0.942809,0.500000,1.250000,3.000000,3.000000,3.000000,3.000000,5.996615,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799151,39,3.000000,0.512821,0.000000,0.756439,0.000000,1.000000,2.000000,3.000000,3.000000,3.000000,9.738237,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799152,62,3.000000,0.403226,0.000000,0.664305,0.000000,1.000000,2.000000,2.740000,3.000000,3.000000,12.393628,12.400000,12.400000,12.400000,calls/second,milliseconds
1439799153,82,3.000000,0.439024,0.000000,0.668471,0.000000,1.000000,2.000000,2.340000,3.000000,3.000000,13.663249,12.400000,12.400000,12.400000,calls/second,milliseconds
1439799154,127,3.000000,0.338583,0.000000,0.593890,0.000000,1.000000,1.600000,2.000000,2.720000,3.000000,18.140014,12.400000,12.400000,12.400000,calls/second,milliseconds
1439799155,166,3.000000,0.295181,0.000000,0.553425,0.000000,1.000000,1.000000,2.000000,2.330000,3.000000,20.742359,12.400000,12.400000,12.400000,calls/second,milliseconds
1439799156,221,3.000000,0.276018,0.000000,0.522941,0.000000,0.000000,1.000000,2.000000,2.000000,3.000000,24.553018,12.400000,12.400000,12.400000,calls/second,milliseconds
1439799157,225,3.000000,0.271111,0.000000,0.519539,0.000000,0.000000,1.000000,2.000000,2.000000,3.000000,21.496498,14.015103,12.733877,12.511911,calls/second,milliseconds
1439799158,296,3.000000,0.233108,0.000000,0.483334,0.000000,0.000000,1.000000,2.000000,2.000000,3.000000,26.906068,14.015103,12.733877,12.511911,calls/second,milliseconds
1439799159,332,3.000000,0.213855,0.000000,0.465798,0.000000,0.000000,1.000000,1.340000,2.000000,3.000000,26.554004,14.015103,12.733877,12.511911,calls/second,milliseconds
1439799160,421,3.000000,0.175772,0.000000,0.428155,0.000000,0.000000,1.000000,1.000000,2.000000,3.000000,32.382132,14.015103,12.733877,12.511911,calls/second,milliseconds
1439799161,494,3.000000,0.159919,0.000000,0.408744,0.000000,0.000000,1.000000,1.000000,2.000000,3.000000,35.284599,14.015103,12.733877,12.511911,calls/second,milliseconds
1439799163,495,3.000000,0.159596,0.000000,0.408394,0.000000,0.000000,1.000000,1.000000,2.000000,3.000000,31.139486,17.212119,13.415946,12.741761,calls/second,milliseconds
1439799163,502,3.000000,0.157371,0.000000,0.405963,0.000000,0.000000,1.000000,1.000000,2.000000,3.000000,31.371849,17.212119,13.415946,12.741761,calls/second,milliseconds
1439799164,630,3.000000,0.133333,0.000000,0.375735,0.000000,0.000000,1.000000,1.000000,1.690000,3.000000,37.055107,17.212119,13.415946,12.741761,calls/second,milliseconds
1439799166,642,3.000000,0.130841,0.000000,0.372639,0.000000,0.000000,1.000000,1.000000,1.570000,3.000000,33.607915,17.212119,13.415946,12.741761,calls/second,milliseconds
1439799166,643,3.000000,0.130638,0.000000,0.372385,0.000000,0.000000,1.000000,1.000000,1.560000,3.000000,33.626461,17.212119,13.415946,12.741761,calls/second,milliseconds
1439799167,782,3.000000,0.108696,0.000000,0.342770,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,39.097439,20.425364,14.142938,12.989175,calls/second,milliseconds
1439799168,829,3.000000,0.103739,0.000000,0.335281,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,39.473025,20.425364,14.142938,12.989175,calls/second,milliseconds
1439799169,858,3.000000,0.104895,0.000000,0.335666,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,38.996603,20.425364,14.142938,12.989175,calls/second,milliseconds
1439799172,880,3.000000,0.106818,0.000000,0.337223,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,34.820887,20.327390,14.226524,13.023584,calls/second,milliseconds
1439799172,881,3.000000,0.106697,0.000000,0.337050,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,34.843749,20.327390,14.226524,13.023584,calls/second,milliseconds
1439799172,882,3.000000,0.107710,0.000000,0.338199,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,34.865557,20.327390,14.226524,13.023584,calls/second,milliseconds
1439799173,965,3.000000,0.098446,0.000000,0.324721,0.000000,0.000000,1.000000,1.000000,1.000000,3.000000,37.113806,20.327390,14.226524,13.023584,calls/second,milliseconds
1439799174,1036,3.000000,0.093385,0.000000,0.316743,0.000000,0.000000,1.000000,1.000000,1.000000,2.971000,38.368059,20.327390,14.226524,13.023584,calls/second,milliseconds
1439799177,1065,3.000000,0.091440,0.000000,0.314227,0.000000,0.000000,1.000000,1.000000,1.000000,2.971000,35.451398,21.660458,14.602936,13.156417,calls/second,milliseconds
