t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1439799147,0,0.000000,0.000000,0.000000,0.000000,events/second
1439799148,15,7.548722,0.000000,0.000000,0.000000,events/second
1439799149,20,6.698046,0.000000,0.000000,0.000000,events/second
1439799150,25,6.271807,0.000000,0.000000,0.000000,events/second
1439799151,44,8.825078,0.000000,0.000000,0.000000,events/second
1439799152,86,14.366091,9.000000,9.000000,9.000000,events/second
1439799153,91,13.024726,9.000000,9.000000,9.000000,events/second
1439799154,113,13.737729,9.000000,9.000000,9.000000,events/second
1439799155,117,13.022925,9.000000,9.000000,9.000000,events/second
1439799156,120,12.018684,9.000000,9.000000,9.000000,events/second
1439799157,123,10.848110,9.479734,9.099171,9.033241,events/second
1439799158,123,10.263737,9.479734,9.099171,9.033241,events/second
1439799159,123,9.198393,9.479734,9.099171,9.033241,events/second
1439799160,123,8.795835,9.479734,9.099171,9.033241,events/second
1439799161,124,8.275631,9.479734,9.099171,9.033241,events/second
1439799163,124,7.394297,8.785740,8.961998,8.987628,events/second
1439799163,124,7.301130,8.785740,8.961998,8.987628,events/second
1439799164,125,6.950745,8.785740,8.961998,8.987628,events/second
1439799166,125,6.257850,8.785740,8.961998,8.987628,events/second
1439799166,125,6.252680,8.785740,8.961998,8.987628,events/second
1439799167,125,5.957000,8.099262,8.817175,8.938943,events/second
1439799168,125,5.686079,8.099262,8.817175,8.938943,events/second
1439799169,125,5.438690,8.099262,8.817175,8.938943,events/second
1439799172,125,4.780932,7.451681,8.671440,8.889420,events/second
1439799172,125,4.778820,7.451681,8.671440,8.889420,events/second
1439799172,125,4.776642,7.451681,8.671440,8.889420,events/second
1439799173,125,4.632335,7.451681,8.671440,8.889420,events/second
1439799174,125,4.466808,7.451681,8.671440,8.889420,events/second
1439799177,125,4.043766,6.855878,8.528114,8.840171,events/second
1439799177,125,4.041605,6.855878,8.528114,8.840171,events/second
1439799177,125,4.034190,6.855878,8.528114,8.840171,events/second
1439799178,125,3.908202,6.855878,8.528114,8.840171,events/second
1439799179,125,3.789706,6.855878,8.528114,8.840171,events/second
1439799184,125,3.320026,6.307712,8.387156,8.791195,events/second
1439799184,125,3.318878,6.307712,8.387156,8.791195,events/second
1439799184,125,3.317235,6.307712,8.387156,8.791195,events/second
1439799184,125,3.316193,6.307712,8.387156,8.791195,events/second
1439799184,125,3.290871,6.307712,8.387156,8.791195,events/second
1439799185,125,3.206439,6.307712,8.387156,8.791195,events/second
1439799186,125,3.126262,6.307712,8.387156,8.791195,events/second
1439799187,125,3.049984,5.803375,8.248529,8.742490,events/second
1439799189,125,2.919545,5.803375,8.248529,8.742490,events/second
1439799189,125,2.908087,5.803375,8.248529,8.742490,events/second
1439799190,125,2.841966,5.803375,8.248529,8.742490,events/second
1439799194,125,2.613944,5.339363,8.112193,8.694056,events/second
1439799194,125,2.613021,5.339363,8.112193,8.694056,events/second
1439799194,125,2.612361,5.339363,8.112193,8.694056,events/second
1439799194,125,2.605016,5.339363,8.112193,8.694056,events/second
1439799195,125,2.551842,5.339363,8.112193,8.694056,events/second
1439799196,125,2.500783,5.339363,8.112193,8.694056,events/second
1439799200,125,2.330288,4.912451,7.978110,8.645889,events/second
1439799200,125,2.329720,4.912451,7.978110,8.645889,events/second
1439799200,125,2.329092,4.912451,7.978110,8.645889,events/second
1439799200,125,2.315494,4.912451,7.978110,8.645889,events/second
1439799201,125,2.273386,4.912451,7.978110,8.645889,events/second
1439799202,125,2.232781,4.519673,7.846243,8.597990,events/second
1439799208,125,2.029308,4.158300,7.716556,8.550356,events/second
1439799208,126,2.044923,4.158300,7.716556,8.550356,events/second
1439799208,126,2.044226,4.158300,7.716556,8.550356,events/second
1439799208,126,2.043574,4.158300,7.716556,8.550356,events/second
1439799208,126,2.042962,4.158300,7.716556,8.550356,events/second
1439799208,126,2.032775,4.158300,7.716556,8.550356,events/second
1439799209,126,2.000501,4.158300,7.716556,8.550356,events/second
1439799210,126,1.969202,4.158300,7.716556,8.550356,events/second
1439799212,126,1.912809,3.841812,7.592319,8.504093,events/second
1439799212,126,1.909553,3.841812,7.592319,8.504093,events/second
1439799213,126,1.881045,3.841812,7.592319,8.504093,events/second
1439799214,126,1.853374,3.841812,7.592319,8.504093,events/second
1439799216,126,1.787410,3.534637,7.466829,8.456979,events/second
1439799217,126,1.786936,3.534637,7.466829,8.456979,events/second
1439799217,126,1.775052,3.534637,7.466829,8.456979,events/second
1439799218,126,1.750391,3.534637,7.466829,8.456979,events/second
1439799221,126,1.676894,3.252023,7.343413,8.410126,events/second
1439799221,126,1.676568,3.252023,7.343413,8.410126,events/second
1439799221,126,1.676343,3.252023,7.343413,8.410126,events/second
1439799222,126,1.658249,3.252023,7.343413,8.410126,events/second
1439799223,126,1.636710,3.252023,7.343413,8.410126,events/second
1439799226,126,1.566577,2.992006,7.222037,8.363533,events/second
1439799226,126,1.566336,2.992006,7.222037,8.363533,events/second
1439799226,126,1.565976,2.992006,7.222037,8.363533,events/second
1439799227,126,1.555872,2.992006,7.222037,8.363533,events/second
1439799228,126,1.536894,2.992006,7.222037,8.363533,events/second
1439799234,126,1.424920,2.752778,7.102667,8.317198,events/second
1439799234,126,1.424747,2.752778,7.102667,8.317198,events/second
1439799234,126,1.424520,2.752778,7.102667,8.317198,events/second
1439799234,126,1.424226,2.752778,7.102667,8.317198,events/second
1439799234,126,1.423949,2.752778,7.102667,8.317198,events/second
1439799234,126,1.423711,2.752778,7.102667,8.317198,events/second
1439799235,126,1.415983,2.752778,7.102667,8.317198,events/second
1439799236,126,1.400246,2.752778,7.102667,8.317198,events/second
1439799238,126,1.369666,2.532678,6.985270,8.271119,events/second
1439799238,126,1.369450,2.532678,6.985270,8.271119,events/second
1439799239,126,1.355073,2.532678,6.985270,8.271119,events/second
1439799240,126,1.340653,2.532678,6.985270,8.271119,events/second
1439799243,126,1.300410,2.330177,6.869814,8.225296,events/second
1439799243,126,1.300225,2.330177,6.869814,8.225296,events/second
1439799243,126,1.299186,2.330177,6.869814,8.225296,events/second
1439799244,126,1.285927,2.330177,6.869814,8.225296,events/second
1439799245,126,1.272936,2.330177,6.869814,8.225296,events/second
1439799248,126,1.231159,2.143866,6.756266,8.179727,events/second
1439799248,126,1.230919,2.143866,6.756266,8.179727,events/second
1439799248,126,1.230743,2.143866,6.756266,8.179727,events/second
1439799249,126,1.223497,2.143866,6.756266,8.179727,events/second
1439799250,126,1.211731,2.143866,6.756266,8.179727,events/second
1439799257,126,1.134752,1.814743,6.534769,8.089344,events/second
1439799257,126,1.134604,1.814743,6.534769,8.089344,events/second
1439799257,126,1.134431,1.814743,6.534769,8.089344,events/second
1439799257,126,1.134258,1.814743,6.534769,8.089344,events/second
1439799257,126,1.134119,1.814743,6.534769,8.089344,events/second
1439799257,126,1.133973,1.814743,6.534769,8.089344,events/second
1439799257,126,1.133860,1.814743,6.534769,8.089344,events/second
1439799258,126,1.125158,1.814743,6.534769,8.089344,events/second
1439799259,126,1.115201,1.814743,6.534769,8.089344,events/second
1439799261,126,1.092594,1.669645,6.426759,8.044528,events/second
1439799261,126,1.092448,1.669645,6.426759,8.044528,events/second
1439799262,126,1.086356,1.669645,6.426759,8.044528,events/second
1439799263,126,1.077070,1.669645,6.426759,8.044528,events/second
1439799264,126,1.067942,1.669645,6.426759,8.044528,events/second
1439799266,126,1.047121,1.536147,6.320534,7.999960,events/second
1439799266,126,1.047030,1.536147,6.320534,7.999960,events/second
1439799267,126,1.041462,1.536147,6.320534,7.999960,events/second
1439799268,127,1.041122,1.536147,6.320534,7.999960,events/second
1439799270,127,1.020428,1.536147,6.320534,7.999960,events/second
1439799270,127,1.020332,1.536147,6.320534,7.999960,events/second
1439799271,127,1.016133,1.536147,6.320534,7.999960,events/second
1439799272,127,1.008067,1.429315,6.219370,7.956747,events/second
1439799273,127,1.000129,1.429315,6.219370,7.956747,events/second
1439799279,127,0.952905,1.315033,6.116573,7.912665,events/second
1439799279,127,0.952796,1.315033,6.116573,7.912665,events/second
1439799279,127,0.952689,1.315033,6.116573,7.912665,events/second
1439799279,127,0.952580,1.315033,6.116573,7.912665,events/second
1439799279,127,0.952496,1.315033,6.116573,7.912665,events/second
1439799279,127,0.952425,1.315033,6.116573,7.912665,events/second
1439799280,127,0.947873,1.315033,6.116573,7.912665,events/second
1439799281,127,0.940851,1.315033,6.116573,7.912665,events/second
1439799282,127,0.933932,1.209889,6.015475,7.868828,events/second
1439799284,127,0.917784,1.209889,6.015475,7.868828,events/second
1439799284,127,0.917712,1.209889,6.015475,7.868828,events/second
1439799285,127,0.913773,1.209889,6.015475,7.868828,events/second
1439799286,127,0.907246,1.209889,6.015475,7.868828,events/second
1439799287,127,0.900812,1.113151,5.916048,7.825233,events/second
1439799290,127,0.881236,1.113151,5.916048,7.825233,events/second
1439799290,127,0.881129,1.113151,5.916048,7.825233,events/second
1439799290,127,0.881033,1.113151,5.916048,7.825233,events/second
1439799291,127,0.875960,1.113151,5.916048,7.825233,events/second
1439799292,127,0.869959,1.024149,5.818264,7.781880,events/second
1439799293,127,0.864040,1.024149,5.818264,7.781880,events/second
1439799297,127,0.843723,0.942262,5.722097,7.738768,events/second
1439799297,127,0.843650,0.942262,5.722097,7.738768,events/second
1439799297,127,0.843583,0.942262,5.722097,7.738768,events/second
1439799297,127,0.841151,0.942262,5.722097,7.738768,events/second
1439799298,127,0.835617,0.942262,5.722097,7.738768,events/second
1439799299,127,0.830155,0.942262,5.722097,7.738768,events/second
1439799300,127,0.824763,0.942262,5.722097,7.738768,events/second
1439799303,127,0.808772,0.866923,5.627519,7.695894,events/second
1439799303,127,0.808706,0.866923,5.627519,7.695894,events/second
1439799303,127,0.808641,0.866923,5.627519,7.695894,events/second
1439799304,127,0.803878,0.866923,5.627519,7.695894,events/second
1439799305,127,0.798821,0.866923,5.627519,7.695894,events/second
1439799306,127,0.793828,0.866923,5.627519,7.695894,events/second
1439799314,127,0.755530,0.733835,5.443027,7.610857,events/second
1439799314,127,0.755458,0.733835,5.443027,7.610857,events/second
1439799314,127,0.755386,0.733835,5.443027,7.610857,events/second
1439799314,127,0.755327,0.733835,5.443027,7.610857,events/second
1439799314,127,0.755268,0.733835,5.443027,7.610857,events/second
1439799314,127,0.755220,0.733835,5.443027,7.610857,events/second
1439799314,127,0.755153,0.733835,5.443027,7.610857,events/second
1439799314,127,0.755098,0.733835,5.443027,7.610857,events/second
1439799315,127,0.751551,0.733835,5.443027,7.610857,events/second
1439799316,127,0.747130,0.733835,5.443027,7.610857,events/second
1439799317,127,0.742760,0.675160,5.353062,7.568692,events/second
1439799319,127,0.733798,0.675160,5.353062,7.568692,events/second
1439799319,127,0.733751,0.675160,5.353062,7.568692,events/second
1439799320,127,0.729954,0.675160,5.353062,7.568692,events/second
1439799324,127,0.714654,0.621178,5.264583,7.526760,events/second
1439799324,127,0.714591,0.621178,5.264583,7.526760,events/second
1439799324,127,0.714526,0.621178,5.264583,7.526760,events/second
1439799324,127,0.713549,0.621178,5.264583,7.526760,events/second
1439799325,127,0.709563,0.621178,5.264583,7.526760,events/second
1439799326,127,0.705621,0.621178,5.264583,7.526760,events/second
1439799330,127,0.690402,0.571511,5.177567,7.485061,events/second
1439799330,128,0.695795,0.571511,5.177567,7.485061,events/second
1439799330,128,0.695733,0.571511,5.177567,7.485061,events/second
1439799330,128,0.695676,0.571511,5.177567,7.485061,events/second
1439799331,128,0.691952,0.571511,5.177567,7.485061,events/second
1439799332,128,0.688232,0.541807,5.095295,7.444700,events/second
1439799335,128,0.675756,0.541807,5.095295,7.444700,events/second
1439799335,128,0.675695,0.541807,5.095295,7.444700,events/second
1439799335,128,0.675617,0.541807,5.095295,7.444700,events/second
1439799336,128,0.673742,0.541807,5.095295,7.444700,events/second
1439799337,128,0.670214,0.498486,5.011078,7.403455,events/second
1439799347,128,0.638356,0.421959,4.846795,7.321650,events/second
1439799347,128,0.638295,0.421959,4.846795,7.321650,events/second
1439799347,128,0.638236,0.421959,4.846795,7.321650,events/second
1439799347,128,0.638188,0.421959,4.846795,7.321650,events/second
1439799347,128,0.638142,0.421959,4.846795,7.321650,events/second
1439799347,128,0.638094,0.421959,4.846795,7.321650,events/second
1439799347,128,0.638051,0.421959,4.846795,7.321650,events/second
1439799347,128,0.638007,0.421959,4.846795,7.321650,events/second
1439799347,128,0.637951,0.421959,4.846795,7.321650,events/second
1439799347,128,0.636866,0.421959,4.846795,7.321650,events/second
1439799348,128,0.633713,0.421959,4.846795,7.321650,events/second
1439799349,128,0.630591,0.421959,4.846795,7.321650,events/second
1439799351,128,0.623560,0.388221,4.766685,7.281087,events/second
1439799351,128,0.623512,0.388221,4.766685,7.281087,events/second
1439799352,128,0.621408,0.388221,4.766685,7.281087,events/second
1439799353,128,0.618405,0.388221,4.766685,7.281087,events/second
1439799357,128,0.606188,0.357181,4.687898,7.240749,events/second
1439799357,128,0.606147,0.357181,4.687898,7.240749,events/second
1439799357,128,0.606102,0.357181,4.687898,7.240749,events/second
1439799357,128,0.606062,0.357181,4.687898,7.240749,events/second
1439799358,128,0.603820,0.357181,4.687898,7.240749,events/second
1439799363,128,0.590843,0.328622,4.610414,7.200634,events/second
1439799363,128,0.590812,0.328622,4.610414,7.200634,events/second
1439799363,128,0.590779,0.328622,4.610414,7.200634,events/second
1439799363,128,0.590745,0.328622,4.610414,7.200634,events/second
1439799363,128,0.589906,0.328622,4.610414,7.200634,events/second
1439799364,128,0.587200,0.328622,4.610414,7.200634,events/second
1439799375,128,0.559467,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559429,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559400,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559371,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559340,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559307,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559277,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559249,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559227,0.278173,4.459267,7.121070,events/second
1439799375,128,0.559202,0.278173,4.459267,7.121070,events/second
1439799375,128,0.558991,0.278173,4.459267,7.121070,events/second
1439799376,128,0.556558,0.278173,4.459267,7.121070,events/second
1439799379,128,0.549967,0.255931,4.385561,7.081618,events/second
1439799379,128,0.549933,0.255931,4.385561,7.081618,events/second
1439799379,128,0.549394,0.255931,4.385561,7.081618,events/second
1439799380,128,0.547046,0.255931,4.385561,7.081618,events/second
1439799384,128,0.537104,0.235468,4.313075,7.042385,events/second
1439799384,128,0.537078,0.235468,4.313075,7.042385,events/second
1439799384,128,0.537051,0.235468,4.313075,7.042385,events/second
1439799384,128,0.537019,0.235468,4.313075,7.042385,events/second
1439799385,128,0.535602,0.235468,4.313075,7.042385,events/second
1439799386,128,0.533370,0.235468,4.313075,7.042385,events/second
1439799390,128,0.524594,0.216641,4.241786,7.003369,events/second
