t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1439346547,8752,4391.449750,0.000000,0.000000,0.000000,events/second
1439346549,31441,7875.695333,0.000000,0.000000,0.000000,events/second
