t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1439799148,4,2.000000,1.000000,0.000000,0.816497,1.000000,1.750000,2.000000,2.000000,2.000000,2.000000,3.914353,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799149,17,6.000000,2.176471,0.000000,2.186187,1.000000,4.500000,6.000000,6.000000,6.000000,6.000000,8.471509,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799150,45,6.000000,1.244444,0.000000,1.680849,1.000000,1.000000,5.700000,6.000000,6.000000,6.000000,14.974331,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799151,88,6.000000,0.779070,0.000000,1.340774,0.000000,1.000000,4.650000,6.000000,6.000000,6.000000,21.926239,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799152,139,6.000000,0.568345,0.000000,1.116739,0.000000,1.000000,3.000000,5.200000,6.000000,6.000000,27.775975,27.800000,27.800000,27.800000,calls/second,milliseconds
1439799153,184,6.000000,0.467391,0.000000,1.002195,0.000000,1.000000,2.750000,5.000000,6.000000,6.000000,30.651276,27.800000,27.800000,27.800000,calls/second,milliseconds
1439799154,284,6.000000,0.359155,0.000000,0.847708,0.000000,1.000000,1.000000,3.300000,5.150000,6.000000,40.547964,27.800000,27.800000,27.800000,calls/second,milliseconds
1439799155,371,6.000000,0.304582,0.000000,0.765086,0.000000,0.000000,1.000000,3.000000,5.000000,6.000000,46.341004,27.800000,27.800000,27.800000,calls/second,milliseconds
1439799156,493,6.000000,0.279919,0.000000,0.694595,0.000000,0.000000,1.000000,2.120000,4.060000,6.000000,54.748833,27.800000,27.800000,27.800000,calls/second,milliseconds
1439799157,507,6.000000,0.272189,0.000000,0.686455,0.000000,0.000000,1.000000,1.840000,3.920000,6.000000,48.387704,31.461966,28.557007,28.053739,calls/second,milliseconds
1439799158,665,6.000000,0.221053,0.000000,0.616668,0.000000,0.000000,1.000000,1.000000,3.000000,6.000000,60.432689,31.461966,28.557007,28.053739,calls/second,milliseconds
1439799159,745,6.000000,0.198658,0.000000,0.587274,0.000000,0.000000,1.000000,1.000000,3.000000,6.000000,59.538767,31.461966,28.557007,28.053739,calls/second,milliseconds
1439799160,952,6.000000,0.164916,0.000000,0.531953,0.000000,0.000000,1.000000,1.000000,2.470000,6.000000,73.220294,31.461966,28.557007,28.053739,calls/second,milliseconds
1439799161,1117,5.000000,0.133268,0.000000,0.430961,0.000000,0.000000,1.000000,1.000000,1.000000,5.000000,79.769623,31.461966,28.557007,28.053739,calls/second,milliseconds
1439799163,1120,5.000000,0.133268,0.000000,0.430961,0.000000,0.000000,1.000000,1.000000,1.000000,5.000000,70.401619,38.748961,30.111401,28.577540,calls/second,milliseconds
1439799163,1137,5.000000,0.131323,0.000000,0.429296,0.000000,0.000000,1.000000,1.000000,1.000000,5.000000,71.052043,38.748961,30.111401,28.577540,calls/second,milliseconds
1439799164,1417,5.000000,0.104086,0.000000,0.374274,0.000000,0.000000,1.000000,1.000000,1.000000,4.971000,83.331075,38.748961,30.111401,28.577540,calls/second,milliseconds
1439799166,1447,5.000000,0.104086,0.000000,0.374274,0.000000,0.000000,1.000000,1.000000,1.000000,4.971000,75.701213,38.748961,30.111401,28.577540,calls/second,milliseconds
1439799166,1453,5.000000,0.104086,0.000000,0.374274,0.000000,0.000000,1.000000,1.000000,1.000000,4.971000,75.937758,38.748961,30.111401,28.577540,calls/second,milliseconds
1439799167,1766,5.000000,0.088521,0.000000,0.357074,0.000000,0.000000,1.000000,1.000000,1.000000,4.971000,88.291317,45.965035,31.745886,29.133895,calls/second,milliseconds
1439799168,1882,4.000000,0.084630,0.000000,0.323740,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,89.603817,45.965035,31.745886,29.133895,calls/second,milliseconds
1439799169,1952,4.000000,0.089494,0.000000,0.332830,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,88.709638,45.965035,31.745886,29.133895,calls/second,milliseconds
1439799172,2006,4.000000,0.088521,0.000000,0.331625,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,79.343029,46.079769,32.004626,29.235092,calls/second,milliseconds
1439799172,2008,4.000000,0.088521,0.000000,0.331625,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,79.384926,46.079769,32.004626,29.235092,calls/second,milliseconds
1439799172,2010,4.000000,0.088521,0.000000,0.331625,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,79.423147,46.079769,32.004626,29.235092,calls/second,milliseconds
1439799173,2195,4.000000,0.087464,0.000000,0.330264,0.000000,0.000000,1.000000,1.000000,1.000000,3.970000,84.402442,46.079769,32.004626,29.235092,calls/second,milliseconds
1439799174,2361,4.000000,0.081712,0.000000,0.313811,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,87.430199,46.079769,32.004626,29.235092,calls/second,milliseconds
1439799177,2432,4.000000,0.082685,0.000000,0.315105,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,80.926846,49.191659,32.880562,29.544038,calls/second,milliseconds
1439799177,2433,4.000000,0.082685,0.000000,0.315105,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,80.910759,49.191659,32.880562,29.544038,calls/second,milliseconds
1439799177,2434,4.000000,0.082685,0.000000,0.315105,0.000000,0.000000,1.000000,1.000000,1.000000,3.971000,80.918239,49.191659,32.880562,29.544038,calls/second,milliseconds
1439799178,2667,4.000000,0.076848,0.000000,0.294264,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,86.018093,49.191659,32.880562,29.544038,calls/second,milliseconds
1439799179,2851,4.000000,0.071012,0.000000,0.282250,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,89.079552,49.191659,32.880562,29.544038,calls/second,milliseconds
1439799184,2916,4.000000,0.069066,0.000000,0.279268,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,79.261172,53.078167,33.953586,29.922187,calls/second,milliseconds
1439799184,2921,4.000000,0.069066,0.000000,0.279268,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,79.358663,53.078167,33.953586,29.922187,calls/second,milliseconds
1439799184,2926,4.000000,0.069066,0.000000,0.279268,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,79.467006,53.078167,33.953586,29.922187,calls/second,milliseconds
1439799184,2930,4.000000,0.069066,0.000000,0.279268,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,79.551621,53.078167,33.953586,29.922187,calls/second,milliseconds
1439799184,2968,4.000000,0.067121,0.000000,0.276240,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,80.211784,53.078167,33.953586,29.922187,calls/second,milliseconds
1439799185,3199,4.000000,0.063230,0.000000,0.270039,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,84.175771,53.078167,33.953586,29.922187,calls/second,milliseconds
1439799186,3375,4.000000,0.064202,0.000000,0.271608,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,86.523238,53.078167,33.953586,29.922187,calls/second,milliseconds
1439799187,3542,4.000000,0.058366,0.000000,0.262001,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,88.540468,58.844710,35.461757,30.450040,calls/second,milliseconds
1439799189,3577,4.000000,0.058366,0.000000,0.262001,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,85.259010,58.844710,35.461757,30.450040,calls/second,milliseconds
1439799189,3593,4.000000,0.057393,0.000000,0.260353,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,85.544531,58.844710,35.461757,30.450040,calls/second,milliseconds
1439799190,3931,4.000000,0.054475,0.000000,0.255322,0.000000,0.000000,1.000000,1.000000,1.000000,3.942000,91.412761,58.844710,35.461757,30.450040,calls/second,milliseconds
1439799191,4198,4.000000,0.053502,0.000000,0.253615,0.000000,0.000000,0.550000,1.000000,1.000000,3.942000,95.401132,58.844710,35.461757,30.450040,calls/second,milliseconds
1439799194,4208,4.000000,0.053502,0.000000,0.253615,0.000000,0.000000,0.550000,1.000000,1.000000,3.942000,89.604790,64.709876,37.060699,31.013751,calls/second,milliseconds
1439799194,4210,4.000000,0.053502,0.000000,0.253615,0.000000,0.000000,0.550000,1.000000,1.000000,3.942000,89.622141,64.709876,37.060699,31.013751,calls/second,milliseconds
1439799194,4221,4.000000,0.053502,0.000000,0.253615,0.000000,0.000000,0.550000,1.000000,1.000000,3.942000,89.800661,64.709876,37.060699,31.013751,calls/second,milliseconds
1439799195,4538,4.000000,0.047665,0.000000,0.239002,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,94.534936,64.709876,37.060699,31.013751,calls/second,milliseconds
1439799196,4774,4.000000,0.048638,0.000000,0.240836,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,97.415826,64.709876,37.060699,31.013751,calls/second,milliseconds
1439799200,4812,4.000000,0.048638,0.000000,0.240836,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,91.171889,69.274550,38.461317,31.516720,calls/second,milliseconds
1439799200,4814,4.000000,0.048638,0.000000,0.240836,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,91.184679,69.274550,38.461317,31.516720,calls/second,milliseconds
1439799200,4814,4.000000,0.048638,0.000000,0.240836,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,91.164665,69.274550,38.461317,31.516720,calls/second,milliseconds
1439799200,4882,4.000000,0.046693,0.000000,0.237150,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,92.109746,69.274550,38.461317,31.516720,calls/second,milliseconds
1439799201,5124,4.000000,0.045720,0.000000,0.235280,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,94.877556,69.274550,38.461317,31.516720,calls/second,milliseconds
1439799202,5356,4.000000,0.040856,0.000000,0.225631,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,97.370091,72.402848,39.617302,31.942665,calls/second,milliseconds
1439799208,5391,4.000000,0.040856,0.000000,0.225631,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,88.756447,67.205507,39.084796,31.806695,calls/second,milliseconds
1439799208,5392,4.000000,0.040856,0.000000,0.225631,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,88.742639,67.205507,39.084796,31.806695,calls/second,milliseconds
1439799208,5395,4.000000,0.040856,0.000000,0.225631,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,88.762104,67.205507,39.084796,31.806695,calls/second,milliseconds
1439799208,5397,4.000000,0.040856,0.000000,0.225631,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,88.767649,67.205507,39.084796,31.806695,calls/second,milliseconds
1439799208,5399,4.000000,0.040856,0.000000,0.225631,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,88.771864,67.205507,39.084796,31.806695,calls/second,milliseconds
1439799208,5424,4.000000,0.040856,0.000000,0.225631,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,88.914090,67.205507,39.084796,31.806695,calls/second,milliseconds
1439799209,5613,4.000000,0.037938,0.000000,0.219587,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,90.525980,67.205507,39.084796,31.806695,calls/second,milliseconds
1439799210,5759,4.000000,0.036965,0.000000,0.217526,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,91.401268,67.205507,39.084796,31.806695,calls/second,milliseconds
1439799212,5857,4.000000,0.036965,0.000000,0.217526,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,90.092636,69.283912,39.979242,32.146823,calls/second,milliseconds
1439799212,5858,4.000000,0.036965,0.000000,0.217526,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,90.092985,69.283912,39.979242,32.146823,calls/second,milliseconds
1439799213,6101,4.000000,0.035019,0.000000,0.213332,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,92.436211,69.283912,39.979242,32.146823,calls/second,milliseconds
1439799214,6261,4.000000,0.034047,0.000000,0.211197,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,93.443808,69.283912,39.979242,32.146823,calls/second,milliseconds
1439799216,6350,4.000000,0.032101,0.000000,0.206846,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,91.189746,69.283912,39.979242,32.146823,calls/second,milliseconds
1439799217,6353,4.000000,0.032101,0.000000,0.206846,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,91.206442,69.283912,39.979242,32.146823,calls/second,milliseconds
1439799217,6439,4.000000,0.032101,0.000000,0.206846,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,91.982471,73.051107,41.242366,32.613599,calls/second,milliseconds
1439799218,6657,4.000000,0.030156,0.000000,0.202384,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,93.756992,73.051107,41.242366,32.613599,calls/second,milliseconds
1439799219,6841,4.000000,0.035019,0.000000,0.213332,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,95.008906,73.051107,41.242366,32.613599,calls/second,milliseconds
1439799221,6852,4.000000,0.035019,0.000000,0.213332,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,92.248518,73.051107,41.242366,32.613599,calls/second,milliseconds
1439799221,6858,4.000000,0.035019,0.000000,0.213332,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,92.314002,73.051107,41.242366,32.613599,calls/second,milliseconds
1439799222,7026,4.000000,0.035992,0.000000,0.215442,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,93.677506,76.597048,42.501141,33.083328,calls/second,milliseconds
1439799223,7218,4.000000,0.038911,0.000000,0.221624,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,94.967761,76.597048,42.501141,33.083328,calls/second,milliseconds
1439799224,7347,4.000000,0.039883,0.000000,0.223639,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,95.410931,76.597048,42.501141,33.083328,calls/second,milliseconds
1439799226,7351,4.000000,0.039883,0.000000,0.223639,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,92.389390,76.597048,42.501141,33.083328,calls/second,milliseconds
1439799226,7356,4.000000,0.039883,0.000000,0.223639,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,92.433282,76.597048,42.501141,33.083328,calls/second,milliseconds
1439799227,7480,4.000000,0.039883,0.000000,0.223639,0.000000,0.000000,0.000000,1.000000,1.000000,3.913000,93.497933,77.732654,43.299451,33.403087,calls/second,milliseconds
1439799228,7698,1.000000,0.036965,0.000000,0.188768,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,95.031100,77.732654,43.299451,33.403087,calls/second,milliseconds
1439799234,7845,1.000000,0.036965,0.000000,0.188768,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,89.591705,77.258305,43.770524,33.615812,calls/second,milliseconds
1439799234,7846,1.000000,0.036965,0.000000,0.188768,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,89.589344,77.258305,43.770524,33.615812,calls/second,milliseconds
1439799234,7848,1.000000,0.036965,0.000000,0.188768,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,89.593746,77.258305,43.770524,33.615812,calls/second,milliseconds
1439799234,7851,1.000000,0.036965,0.000000,0.188768,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,89.609071,77.258305,43.770524,33.615812,calls/second,milliseconds
