t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1439799147,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799148,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.047454,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799149,30,1.000000,0.066667,0.000000,0.253708,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,10.048848,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799150,46,7.000000,0.217391,0.000000,1.052258,0.000000,0.000000,1.000000,7.000000,7.000000,7.000000,11.553012,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799151,75,7.000000,0.173333,0.000000,0.844271,0.000000,0.000000,1.000000,3.880000,7.000000,7.000000,15.050328,0.000000,0.000000,0.000000,calls/second,milliseconds
1439799152,152,7.000000,0.118421,0.000000,0.629666,0.000000,0.000000,1.000000,1.000000,4.350000,7.000000,25.408965,15.600000,15.600000,15.600000,calls/second,milliseconds
1439799153,178,7.000000,0.117978,0.000000,0.594335,0.000000,0.000000,1.000000,1.000000,3.050000,7.000000,25.475284,15.600000,15.600000,15.600000,calls/second,milliseconds
1439799154,313,7.000000,0.079872,0.000000,0.463415,0.000000,0.000000,1.000000,1.000000,1.000000,7.000000,38.059343,15.600000,15.600000,15.600000,calls/second,milliseconds
1439799155,401,7.000000,0.067332,0.000000,0.415879,0.000000,0.000000,0.900000,1.000000,1.000000,7.000000,44.623785,15.600000,15.600000,15.600000,calls/second,milliseconds
1439799156,504,7.000000,0.057540,0.000000,0.376579,0.000000,0.000000,0.000000,1.000000,1.000000,7.000000,50.494655,15.600000,15.600000,15.600000,calls/second,milliseconds
1439799157,601,7.000000,0.048253,0.000000,0.345448,0.000000,0.000000,0.000000,1.000000,1.000000,7.000000,52.997519,21.196891,16.756998,15.987811,calls/second,milliseconds
1439799158,705,7.000000,0.041135,0.000000,0.319372,0.000000,0.000000,0.000000,1.000000,1.000000,7.000000,58.844107,21.196891,16.756998,15.987811,calls/second,milliseconds
1439799159,722,7.000000,0.040166,0.000000,0.315646,0.000000,0.000000,0.000000,1.000000,1.000000,7.000000,54.002593,21.196891,16.756998,15.987811,calls/second,milliseconds
1439799160,835,7.000000,0.034731,0.000000,0.293807,0.000000,0.000000,0.000000,1.000000,1.000000,7.000000,59.721672,21.196891,16.756998,15.987811,calls/second,milliseconds
1439799161,1005,7.000000,0.028856,0.000000,0.268096,0.000000,0.000000,0.000000,1.000000,1.000000,6.970000,67.086923,21.196891,16.756998,15.987811,calls/second,milliseconds
1439799163,1108,7.000000,0.027237,0.000000,0.263371,0.000000,0.000000,0.000000,1.000000,1.000000,6.855000,66.061359,27.577595,18.149413,16.458791,calls/second,milliseconds
1439799163,1193,7.000000,0.022374,0.000000,0.254436,0.000000,0.000000,0.000000,0.000000,1.000000,6.855000,70.247671,27.577595,18.149413,16.458791,calls/second,milliseconds
1439799164,1580,2.000000,0.013619,0.000000,0.124071,0.000000,0.000000,0.000000,0.000000,1.000000,1.971000,87.867444,27.577595,18.149413,16.458791,calls/second,milliseconds
1439799166,1604,2.000000,0.013619,0.000000,0.124071,0.000000,0.000000,0.000000,0.000000,1.000000,1.971000,80.290384,27.577595,18.149413,16.458791,calls/second,milliseconds
1439799166,1611,2.000000,0.013619,0.000000,0.124071,0.000000,0.000000,0.000000,0.000000,1.000000,1.971000,80.560573,27.577595,18.149413,16.458791,calls/second,milliseconds
1439799167,1781,2.000000,0.012646,0.000000,0.120190,0.000000,0.000000,0.000000,0.000000,1.000000,1.971000,84.873498,34.983274,19.836160,17.033533,calls/second,milliseconds
1439799168,1888,2.000000,0.012646,0.000000,0.120190,0.000000,0.000000,0.000000,0.000000,1.000000,1.971000,85.885446,34.983274,19.836160,17.033533,calls/second,milliseconds
